id,final_world_state
train-C9855,1:g 2:ppp 3:_ 4:pp 5:yyyy 6:bbb 7:oooo
train-C9856,1:bb 2:_ 3:prr 4:_ 5:yyy 6:_ 7:yy
train-C9860,1:yy 2:_ 3:_ 4:_ 5:_ 6:ooo 7:y
train-C9861,1:rr 2:_ 3:gp 4:bb 5:_ 6:_ 7:_
train-C9862,1:yyy 2:gggg 3:yy 4:b 5:_ 6:_ 7:_
train-C9863,1:_ 2:_ 3:_ 4:_ 5:_ 6:oo 7:_
train-C9864,1:bbb 2:_ 3:_ 4:gg 5:_ 6:_ 7:rrr
train-C9867,1:y 2:p 3:g 4:_ 5:_ 6:yyyy 7:ooo
train-C9869,1:_ 2:_ 3:ooo 4:rr 5:ypp 6:_ 7:rrp
train-C9870,1:_ 2:o 3:_ 4:_ 5:_ 6:_ 7:gg
train-C9871,1:_ 2:_ 3:_ 4:_ 5:ry 6:_ 7:y
train-C9872,1:b 2:_ 3:_ 4:_ 5:_ 6:_ 7:ppp
train-C9873,1:ppp 2:_ 3:_ 4:_ 5:bb 6:_ 7:rr
train-C9874,1:gggg 2:_ 3:_ 4:o 5:_ 6:_ 7:_
train-C9875,1:bb 2:pppp 3:_ 4:g 5:ggg 6:yyy 7:_
train-C9876,1:ggg 2:y 3:yrr 4:_ 5:yyyy 6:rr 7:_
train-C9877,1:pyy 2:o 3:_ 4:p 5:ooo 6:_ 7:rr
train-C9878,1:_ 2:rrr 3:go 4:_ 5:_ 6:_ 7:pppp
train-C9879,1:gggg 2:g 3:p 4:ooo 5:rpp 6:_ 7:_
train-C9880,1:_ 2:p 3:gg 4:yrr 5:ooo 6:_ 7:_
train-C9882,1:_ 2:yyyy 3:_ 4:_ 5:_ 6:oooo 7:_
train-C9883,1:ooo 2:yyyy 3:gggg 4:rbb 5:_ 6:_ 7:_
train-C9884,1:yy 2:_ 3:_ 4:rrr 5:_ 6:ppp 7:rrr
train-C9885,1:bbb 2:yyy 3:yyyy 4:_ 5:_ 6:_ 7:rrr
train-C9886,1:oop 2:rr 3:ggg 4:_ 5:_ 6:_ 7:_
train-C9887,1:bbb 2:gg 3:_ 4:pp 5:gg 6:_ 7:_
train-C9888,1:o 2:ggg 3:r 4:oo 5:_ 6:_ 7:_
train-C9889,1:_ 2:rr 3:rrr 4:g 5:_ 6:ggg 7:_
train-C9892,1:_ 2:yy 3:r 4:_ 5:p 6:_ 7:_
train-C9893,1:rrr 2:yyyy 3:_ 4:_ 5:yyy 6:_ 7:_
train-C9894,1:g 2:_ 3:_ 4:p 5:_ 6:ggg 7:_
train-C9895,1:_ 2:_ 3:bbb 4:_ 5:rr 6:pp 7:ooo
train-C9897,1:_ 2:_ 3:_ 4:yy 5:rrr 6:_ 7:_
train-C9898,1:_ 2:_ 3:p 4:_ 5:pppp 6:yy 7:_
train-C9899,1:ggg 2:_ 3:bb 4:ppp 5:_ 6:yyyy 7:_
train-C9900,1:_ 2:_ 3:yy 4:_ 5:_ 6:_ 7:_
train-C9901,1:pp 2:_ 3:_ 4:rr 5:_ 6:yyy 7:_
train-C9902,1:_ 2:gggg 3:py 4:_ 5:oo 6:_ 7:_
train-C9903,1:_ 2:_ 3:bbb 4:_ 5:_ 6:yyg 7:rrrr
train-C9904,1:_ 2:_ 3:_ 4:bbb 5:gggg 6:_ 7:oooo
train-C9905,1:yp 2:_ 3:_ 4:_ 5:yy 6:_ 7:ppp
train-C9906,1:_ 2:ppp 3:o 4:yy 5:oooo 6:_ 7:ppp
train-C9908,1:gg 2:rr 3:_ 4:_ 5:rrrr 6:_ 7:_
train-C9910,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C9911,1:gg 2:oooo 3:_ 4:oooo 5:p 6:_ 7:bb
train-C9912,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C9913,1:bbb 2:_ 3:yyy 4:rrrr 5:_ 6:_ 7:_
train-C9914,1:bbb 2:yyy 3:_ 4:_ 5:_ 6:_ 7:ppp
train-C9916,1:_ 2:_ 3:ggg 4:_ 5:ooo 6:oo 7:ooo
train-C9917,1:_ 2:_ 3:_ 4:ppp 5:rrrr 6:_ 7:bbb
train-C9918,1:_ 2:_ 3:o 4:_ 5:_ 6:_ 7:_
train-C9919,1:oooo 2:_ 3:_ 4:gr 5:_ 6:_ 7:oog
train-C9920,1:_ 2:_ 3:_ 4:r 5:_ 6:_ 7:_
train-C9922,1:_ 2:y 3:_ 4:gg 5:gg 6:_ 7:_
train-C9923,1:_ 2:_ 3:_ 4:yy 5:_ 6:rrg 7:rrr
train-C9925,1:r 2:_ 3:rrr 4:_ 5:_ 6:_ 7:_
train-C9926,1:ppp 2:ppp 3:_ 4:_ 5:_ 6:b 7:oooo
train-C9927,1:_ 2:ooo 3:_ 4:ooo 5:gg 6:_ 7:_
train-C9928,1:pp 2:_ 3:bb 4:_ 5:_ 6:_ 7:y
train-C9929,1:g 2:_ 3:pppp 4:_ 5:_ 6:_ 7:_
train-C9930,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:gggg
train-C9933,1:_ 2:bbb 3:_ 4:pp 5:y 6:_ 7:ggg
train-C9934,1:_ 2:_ 3:_ 4:_ 5:oo 6:_ 7:rrr
train-C9935,1:_ 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:g
train-C9936,1:ppp 2:pppp 3:ppp 4:o 5:_ 6:_ 7:_
train-C9937,1:_ 2:gg 3:_ 4:_ 5:_ 6:_ 7:_
train-C9938,1:_ 2:_ 3:_ 4:o 5:_ 6:_ 7:_
train-C9940,1:_ 2:_ 3:rrrr 4:yyy 5:rrg 6:_ 7:_
train-C9941,1:oo 2:yyy 3:b 4:_ 5:gggg 6:_ 7:ppp
train-C9942,1:rrr 2:rrr 3:_ 4:_ 5:_ 6:yyyy 7:_
train-C9945,1:_ 2:_ 3:ooo 4:_ 5:_ 6:bbb 7:_
train-C9946,1:_ 2:_ 3:yyyy 4:bbb 5:_ 6:_ 7:_
train-C9948,1:_ 2:gg 3:rr 4:rrr 5:_ 6:p 7:_
train-C9949,1:_ 2:oooo 3:_ 4:p 5:pppp 6:yyy 7:_
train-C9951,1:_ 2:_ 3:_ 4:_ 5:ggg 6:_ 7:_
train-C9952,1:_ 2:rrr 3:p 4:_ 5:_ 6:bb 7:ooo
train-C9953,1:_ 2:gg 3:_ 4:oo 5:_ 6:prr 7:_
train-C9954,1:_ 2:p 3:gg 4:_ 5:rrr 6:_ 7:_
train-C9955,1:yyyy 2:pp 3:_ 4:_ 5:o 6:oo 7:_
train-C9956,1:yyy 2:pppp 3:_ 4:gg 5:pp 6:_ 7:_
train-C9957,1:_ 2:_ 3:bbb 4:_ 5:_ 6:_ 7:ggg
train-C9958,1:_ 2:rrr 3:bb 4:_ 5:_ 6:_ 7:p
train-C9959,1:_ 2:ooo 3:_ 4:_ 5:_ 6:ooo 7:_
train-C9960,1:_ 2:_ 3:_ 4:pp 5:yyp 6:_ 7:_
train-C9961,1:ppp 2:grr 3:_ 4:ggg 5:_ 6:pppp 7:rrrr
train-C9962,1:_ 2:_ 3:_ 4:_ 5:bb 6:_ 7:_
train-C9964,1:bbb 2:_ 3:_ 4:_ 5:ppp 6:_ 7:ppp
train-C9965,1:ppp 2:_ 3:pppp 4:_ 5:_ 6:bbb 7:pp
train-C9966,1:_ 2:_ 3:bbp 4:_ 5:_ 6:rr 7:_
train-C9969,1:_ 2:_ 3:ppp 4:_ 5:_ 6:ooo 7:o
train-C9970,1:gg 2:_ 3:gg 4:y 5:bbb 6:_ 7:_
train-C9971,1:_ 2:_ 3:_ 4:yyy 5:_ 6:_ 7:gg
train-C9972,1:_ 2:ooo 3:_ 4:_ 5:_ 6:gg 7:_
train-C9973,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C9974,1:_ 2:ggg 3:oo 4:_ 5:_ 6:bbb 7:_
train-C9975,1:oy 2:_ 3:_ 4:gggg 5:_ 6:_ 7:yyy
train-C9976,1:_ 2:oo 3:oo 4:_ 5:_ 6:_ 7:pppp
train-C9977,1:_ 2:yyy 3:_ 4:_ 5:_ 6:_ 7:ggg
train-C9978,1:_ 2:_ 3:ppp 4:_ 5:_ 6:_ 7:bb
train-C9979,1:yy 2:pp 3:pppp 4:gggg 5:_ 6:_ 7:_
train-C9980,1:_ 2:gggg 3:goo 4:pg 5:ooo 6:rrr 7:_
train-C9981,1:_ 2:_ 3:yyy 4:_ 5:bbb 6:_ 7:_
train-C9982,1:_ 2:ggg 3:rrrr 4:_ 5:rr 6:bb 7:_
train-C9983,1:_ 2:ooo 3:pppp 4:_ 5:_ 6:_ 7:_
train-C9984,1:_ 2:_ 3:oo 4:yy 5:gggg 6:_ 7:_
train-C9985,1:p 2:gg 3:_ 4:bbb 5:_ 6:yy 7:_
train-C9986,1:_ 2:_ 3:_ 4:_ 5:o 6:_ 7:p
train-C9987,1:_ 2:bbb 3:_ 4:yy 5:ggg 6:_ 7:_
train-C9989,1:_ 2:g 3:_ 4:bbp 5:_ 6:pp 7:_
train-C9990,1:_ 2:oooo 3:_ 4:_ 5:rrr 6:oooo 7:_
train-C9991,1:_ 2:_ 3:brr 4:oooo 5:_ 6:gggg 7:_
train-C9992,1:_ 2:_ 3:_ 4:_ 5:pppp 6:_ 7:pp
train-C9993,1:_ 2:_ 3:ggg 4:_ 5:_ 6:_ 7:_
train-C9994,1:_ 2:_ 3:oo 4:oooo 5:bbb 6:_ 7:yy
train-C9995,1:_ 2:_ 3:bbb 4:_ 5:_ 6:yyy 7:gyy
train-C9996,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:g
train-C9997,1:_ 2:_ 3:gr 4:_ 5:bb 6:_ 7:_
train-C9998,1:_ 2:ggg 3:_ 4:_ 5:_ 6:ooo 7:pp
train-C9999,1:_ 2:gg 3:g 4:_ 5:_ 6:bb 7:_
train-C10000,1:ggg 2:ppp 3:_ 4:_ 5:_ 6:_ 7:p
train-C10001,1:_ 2:_ 3:_ 4:op 5:_ 6:_ 7:oo
train-C10003,1:_ 2:_ 3:ppp 4:_ 5:_ 6:_ 7:_
train-C10004,1:_ 2:_ 3:_ 4:_ 5:_ 6:p 7:_
train-C10006,1:yyy 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:bbb
train-C10007,1:_ 2:_ 3:y 4:_ 5:_ 6:ogg 7:oo
train-C10008,1:_ 2:rr 3:_ 4:_ 5:yyyy 6:bbb 7:_
train-C10009,1:_ 2:gg 3:bb 4:rrrr 5:oooo 6:_ 7:_
train-C10010,1:_ 2:oooo 3:bbb 4:_ 5:_ 6:_ 7:ooo
train-C10011,1:bbb 2:_ 3:_ 4:_ 5:oo 6:rr 7:_
train-C10012,1:oooo 2:_ 3:_ 4:rr 5:r 6:_ 7:gg
train-C10013,1:_ 2:yyy 3:bbb 4:_ 5:p 6:_ 7:_
train-C10014,1:oo 2:oooo 3:_ 4:b 5:_ 6:_ 7:_
train-C10016,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10017,1:g 2:_ 3:_ 4:ppy 5:_ 6:r 7:_
train-C10019,1:_ 2:rp 3:rrrr 4:bbb 5:gggg 6:_ 7:_
train-C10020,1:_ 2:ppp 3:bb 4:_ 5:pppp 6:_ 7:yyyy
train-C10021,1:_ 2:_ 3:_ 4:y 5:_ 6:_ 7:bb
train-C10022,1:yy 2:_ 3:_ 4:oooo 5:pp 6:yy 7:_
train-C10024,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ppp
train-C10025,1:_ 2:_ 3:p 4:_ 5:bbb 6:rrr 7:g
train-C10026,1:rrrr 2:g 3:ooo 4:gg 5:_ 6:_ 7:_
train-C10027,1:_ 2:ggr 3:gg 4:gggg 5:_ 6:_ 7:ppp
train-C10028,1:_ 2:_ 3:_ 4:_ 5:rr 6:_ 7:_
train-C10029,1:_ 2:_ 3:p 4:ggg 5:_ 6:_ 7:_
train-C10030,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10031,1:_ 2:_ 3:_ 4:p 5:_ 6:_ 7:yyyy
train-C10032,1:yyy 2:_ 3:rrrr 4:b 5:_ 6:ggg 7:rrr
train-C10033,1:_ 2:oo 3:_ 4:_ 5:oooo 6:_ 7:bbp
train-C10035,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:rrr
train-C10036,1:rrrr 2:_ 3:y 4:_ 5:bbb 6:o 7:yy
train-C10037,1:_ 2:_ 3:_ 4:_ 5:ggg 6:_ 7:_
train-C10038,1:_ 2:gg 3:ooo 4:rr 5:rrr 6:p 7:gg
train-C10039,1:oooo 2:yyyy 3:_ 4:gggg 5:bbb 6:_ 7:_
train-C10040,1:_ 2:_ 3:r 4:bbb 5:y 6:_ 7:ppp
train-C10041,1:rrr 2:bb 3:_ 4:_ 5:oooo 6:pp 7:_
train-C10042,1:gg 2:ogg 3:_ 4:pp 5:pp 6:_ 7:_
train-C10043,1:_ 2:oo 3:pppp 4:bb 5:ggg 6:_ 7:yy
train-C10044,1:_ 2:oooo 3:_ 4:_ 5:_ 6:yr 7:p
train-C10045,1:_ 2:o 3:_ 4:rgg 5:gggg 6:oo 7:yyy
train-C10046,1:_ 2:_ 3:oooo 4:ggg 5:_ 6:_ 7:r
train-C10048,1:_ 2:yyy 3:_ 4:bbb 5:rrr 6:_ 7:_
train-C10051,1:rrr 2:rr 3:_ 4:_ 5:_ 6:rr 7:ggg
train-C10052,1:_ 2:_ 3:rrr 4:yyy 5:yyyy 6:r 7:_
train-C10053,1:bbb 2:ppp 3:_ 4:pppp 5:_ 6:_ 7:gg
train-C10055,1:_ 2:_ 3:_ 4:gg 5:_ 6:_ 7:_
train-C10057,1:ggg 2:_ 3:_ 4:bb 5:_ 6:ppp 7:_
train-C10058,1:yyy 2:_ 3:_ 4:rr 5:rrr 6:oooo 7:_
train-C10059,1:_ 2:_ 3:_ 4:pppp 5:ooo 6:oo 7:g
train-C10060,1:ooo 2:_ 3:_ 4:yyyy 5:_ 6:_ 7:oop
train-C10061,1:ooo 2:_ 3:ppp 4:_ 5:rbb 6:_ 7:gggg
train-C10064,1:rrrr 2:ggg 3:yy 4:_ 5:yyy 6:o 7:_
train-C10065,1:_ 2:_ 3:ggg 4:_ 5:_ 6:_ 7:bbb
train-C10066,1:oooo 2:_ 3:pp 4:r 5:_ 6:_ 7:r
train-C10068,1:_ 2:g 3:_ 4:_ 5:bbb 6:y 7:yyyy
train-C10069,1:_ 2:_ 3:bb 4:yy 5:_ 6:gg 7:rr
train-C10070,1:pppp 2:_ 3:gg 4:ooo 5:_ 6:_ 7:_
train-C10071,1:_ 2:_ 3:_ 4:yy 5:_ 6:_ 7:rrr
train-C10072,1:_ 2:_ 3:roo 4:_ 5:gggg 6:_ 7:_
train-C10073,1:ooo 2:oy 3:_ 4:yy 5:_ 6:_ 7:_
train-C10074,1:_ 2:oooo 3:_ 4:_ 5:ooo 6:bbb 7:_
train-C10076,1:y 2:_ 3:ggr 4:o 5:gggg 6:_ 7:gg
train-C10077,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10078,1:_ 2:oooo 3:p 4:rrrr 5:_ 6:_ 7:yyyy
train-C10079,1:_ 2:rr 3:_ 4:_ 5:g 6:yy 7:_
train-C10080,1:ggg 2:rr 3:_ 4:bbb 5:_ 6:g 7:_
train-C10082,1:_ 2:o 3:rrr 4:_ 5:_ 6:_ 7:oooo
train-C10085,1:bb 2:y 3:p 4:gg 5:_ 6:ppp 7:_
train-C10086,1:_ 2:_ 3:_ 4:yyy 5:_ 6:op 7:_
train-C10087,1:_ 2:_ 3:_ 4:rrr 5:_ 6:g 7:_
train-C10088,1:_ 2:oooo 3:gg 4:_ 5:_ 6:_ 7:_
train-C10089,1:yyy 2:yyy 3:yyy 4:g 5:_ 6:_ 7:_
train-C10090,1:_ 2:yyy 3:_ 4:_ 5:bb 6:_ 7:_
train-C10091,1:bby 2:pp 3:yyyy 4:oooo 5:_ 6:_ 7:_
train-C10092,1:_ 2:_ 3:_ 4:yyr 5:_ 6:_ 7:_
train-C10093,1:_ 2:pp 3:_ 4:_ 5:_ 6:_ 7:pbb
train-C10094,1:p 2:ooo 3:rrrr 4:_ 5:y 6:oooo 7:yy
train-C10098,1:yy 2:pppp 3:o 4:_ 5:_ 6:_ 7:_
train-C10099,1:ggg 2:_ 3:ggg 4:_ 5:_ 6:_ 7:bbb
train-C10102,1:_ 2:r 3:gg 4:_ 5:g 6:pppp 7:_
train-C10103,1:rrr 2:_ 3:_ 4:_ 5:bbb 6:_ 7:yyy
train-C10104,1:_ 2:_ 3:ggg 4:_ 5:o 6:_ 7:_
train-C10105,1:_ 2:_ 3:rrrr 4:ogg 5:_ 6:_ 7:ooo
train-C10106,1:_ 2:yy 3:p 4:_ 5:ppp 6:_ 7:oooo
train-C10107,1:_ 2:yyyy 3:_ 4:_ 5:yyy 6:_ 7:_
train-C10110,1:_ 2:_ 3:_ 4:o 5:_ 6:rrrr 7:_
train-C10111,1:p 2:_ 3:pp 4:_ 5:ro 6:_ 7:_
train-C10112,1:oo 2:_ 3:yyy 4:yyy 5:_ 6:_ 7:r
train-C10113,1:_ 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:pppp
train-C10114,1:pr 2:_ 3:_ 4:oooo 5:_ 6:gg 7:ooo
train-C10115,1:_ 2:ooo 3:_ 4:_ 5:_ 6:_ 7:yy
train-C10116,1:yr 2:_ 3:_ 4:_ 5:gg 6:yyy 7:ppp
train-C10117,1:_ 2:_ 3:ggg 4:_ 5:_ 6:_ 7:_
train-C10118,1:pppp 2:_ 3:g 4:o 5:_ 6:_ 7:_
train-C10119,1:_ 2:_ 3:_ 4:ppp 5:_ 6:rr 7:_
train-C10120,1:_ 2:_ 3:ppp 4:rrr 5:_ 6:pp 7:_
train-C10121,1:r 2:yyy 3:g 4:pppp 5:o 6:gg 7:_
train-C10122,1:_ 2:_ 3:_ 4:_ 5:oooo 6:_ 7:_
train-C10123,1:rr 2:yoo 3:oo 4:_ 5:_ 6:_ 7:pp
train-C10124,1:p 2:ggg 3:_ 4:_ 5:rrrr 6:_ 7:_
train-C10125,1:pppp 2:b 3:_ 4:_ 5:_ 6:_ 7:_
train-C10126,1:_ 2:oooo 3:_ 4:_ 5:_ 6:_ 7:bbb
train-C10127,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10128,1:_ 2:_ 3:rrrr 4:bbb 5:_ 6:_ 7:_
train-C10129,1:_ 2:ooo 3:_ 4:_ 5:ppp 6:ooo 7:_
train-C10132,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10133,1:_ 2:_ 3:_ 4:_ 5:_ 6:o 7:_
train-C10134,1:ooo 2:ggg 3:_ 4:_ 5:_ 6:pp 7:_
train-C10135,1:_ 2:rr 3:_ 4:r 5:_ 6:_ 7:yyy
train-C10136,1:_ 2:_ 3:g 4:_ 5:_ 6:_ 7:_
train-C10138,1:ooo 2:_ 3:p 4:o 5:_ 6:_ 7:_
train-C10139,1:yyy 2:gggg 3:_ 4:_ 5:ppp 6:_ 7:_
train-C10140,1:ypp 2:_ 3:_ 4:_ 5:ygg 6:_ 7:_
train-C10141,1:ggy 2:_ 3:ggg 4:_ 5:_ 6:_ 7:_
train-C10142,1:_ 2:_ 3:_ 4:yyyy 5:_ 6:oooo 7:ooo
train-C10144,1:_ 2:_ 3:yy 4:_ 5:rrr 6:_ 7:ooo
train-C10145,1:gg 2:_ 3:_ 4:pppp 5:_ 6:_ 7:bbb
train-C10146,1:oo 2:_ 3:_ 4:_ 5:bbb 6:gggg 7:pppp
train-C10147,1:o 2:oooo 3:_ 4:_ 5:_ 6:bbb 7:_
train-C10148,1:_ 2:_ 3:bbb 4:_ 5:_ 6:_ 7:_
train-C10150,1:_ 2:_ 3:gg 4:ggg 5:_ 6:_ 7:ggg
train-C10152,1:_ 2:yyyy 3:gggg 4:bb 5:oooo 6:_ 7:_
train-C10153,1:bbb 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10156,1:_ 2:bbb 3:_ 4:_ 5:_ 6:_ 7:_
train-C10158,1:_ 2:_ 3:_ 4:_ 5:ppo 6:_ 7:r
train-C10159,1:oooo 2:y 3:yyy 4:_ 5:_ 6:_ 7:_
train-C10160,1:_ 2:_ 3:oo 4:o 5:_ 6:_ 7:rrrr
train-C10161,1:gg 2:r 3:_ 4:_ 5:ooo 6:yyy 7:_
train-C10162,1:_ 2:g 3:_ 4:rrrr 5:gg 6:_ 7:gg
train-C10163,1:_ 2:_ 3:pppp 4:_ 5:pppp 6:_ 7:oy
train-C10164,1:bbb 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10165,1:y 2:oo 3:_ 4:_ 5:ppp 6:r 7:pp
train-C10166,1:_ 2:_ 3:y 4:_ 5:ggg 6:_ 7:gr
train-C10168,1:_ 2:gggg 3:_ 4:_ 5:oy 6:ppp 7:go
train-C10169,1:bbb 2:opp 3:_ 4:_ 5:_ 6:_ 7:_
train-C10170,1:ggg 2:oooo 3:bbb 4:_ 5:o 6:_ 7:_
train-C10172,1:p 2:_ 3:_ 4:_ 5:rrr 6:_ 7:yyy
train-C10173,1:rrr 2:oo 3:ooo 4:_ 5:ooo 6:_ 7:_
train-C10174,1:yy 2:_ 3:bbb 4:_ 5:_ 6:_ 7:rr
train-C10175,1:_ 2:r 3:ooo 4:yyy 5:_ 6:_ 7:_
train-C10176,1:_ 2:rrr 3:r 4:bb 5:_ 6:ooo 7:oooo
train-C10177,1:_ 2:oo 3:yyyy 4:_ 5:_ 6:_ 7:_
train-C10180,1:_ 2:bbb 3:rrrr 4:_ 5:gg 6:ggg 7:pp
train-C10182,1:grr 2:_ 3:_ 4:_ 5:gg 6:_ 7:ggg
train-C10183,1:r 2:oo 3:_ 4:_ 5:_ 6:_ 7:o
train-C10185,1:_ 2:_ 3:ygp 4:gggg 5:_ 6:_ 7:_
train-C10186,1:ppp 2:bbb 3:_ 4:_ 5:oo 6:gg 7:pppp
train-C10189,1:_ 2:_ 3:_ 4:rrr 5:_ 6:ppp 7:_
train-C10190,1:bb 2:_ 3:o 4:_ 5:_ 6:_ 7:yyy
train-C10191,1:_ 2:_ 3:_ 4:yyyy 5:_ 6:gg 7:_
train-C10192,1:_ 2:_ 3:_ 4:ggg 5:_ 6:_ 7:bb
train-C10193,1:_ 2:rrr 3:_ 4:_ 5:_ 6:ppp 7:_
train-C10194,1:ooo 2:_ 3:_ 4:o 5:_ 6:bbb 7:yyy
train-C10195,1:_ 2:pppp 3:gggg 4:rpp 5:_ 6:_ 7:_
train-C10196,1:oo 2:_ 3:_ 4:rg 5:rr 6:_ 7:_
train-C10197,1:ooo 2:yyy 3:_ 4:_ 5:_ 6:_ 7:_
train-C10198,1:yyyy 2:_ 3:yyy 4:_ 5:bbb 6:_ 7:_
train-C10199,1:_ 2:_ 3:o 4:r 5:ppp 6:_ 7:bbb
train-C10200,1:_ 2:pp 3:_ 4:_ 5:_ 6:oo 7:_
train-C10201,1:_ 2:_ 3:oooo 4:gggg 5:_ 6:_ 7:rrr
train-C10202,1:_ 2:_ 3:bbb 4:gggg 5:_ 6:ppp 7:rr
train-C10203,1:_ 2:gg 3:_ 4:gp 5:yy 6:_ 7:_
train-C10204,1:_ 2:rr 3:gg 4:_ 5:_ 6:_ 7:ggg
train-C10206,1:_ 2:g 3:_ 4:_ 5:_ 6:_ 7:_
train-C10207,1:_ 2:_ 3:_ 4:bbb 5:_ 6:_ 7:_
train-C10210,1:bb 2:_ 3:gg 4:_ 5:_ 6:yyy 7:gg
train-C10211,1:pppp 2:gg 3:_ 4:_ 5:_ 6:yy 7:b
train-C10212,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10213,1:_ 2:ggg 3:_ 4:_ 5:yyyy 6:yy 7:gg
train-C10214,1:yyy 2:_ 3:_ 4:p 5:_ 6:_ 7:rr
train-C10215,1:p 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10216,1:oo 2:oo 3:pp 4:_ 5:yyyy 6:_ 7:b
train-C10217,1:_ 2:_ 3:_ 4:oo 5:_ 6:y 7:ppp
train-C10218,1:_ 2:_ 3:_ 4:_ 5:bb 6:_ 7:o
train-C10220,1:oooo 2:_ 3:_ 4:bb 5:_ 6:rrr 7:ooo
train-C10221,1:_ 2:_ 3:_ 4:oo 5:ppp 6:bbo 7:_
train-C10222,1:bb 2:gg 3:_ 4:_ 5:rrrr 6:oo 7:_
train-C10223,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10224,1:ooo 2:bbb 3:rrrr 4:pppp 5:ooo 6:_ 7:_
train-C10226,1:_ 2:r 3:_ 4:_ 5:r 6:_ 7:bb
train-C10227,1:_ 2:yyyy 3:pppp 4:_ 5:oo 6:_ 7:yrr
train-C10229,1:_ 2:ggg 3:bbb 4:gg 5:_ 6:_ 7:ppp
train-C10231,1:_ 2:_ 3:_ 4:y 5:_ 6:pppp 7:_
train-C10232,1:_ 2:y 3:_ 4:_ 5:_ 6:yyyy 7:_
train-C10233,1:_ 2:pp 3:_ 4:yy 5:rr 6:_ 7:g
train-C10234,1:ppp 2:gg 3:_ 4:pp 5:_ 6:_ 7:bbb
train-C10235,1:pppp 2:pppp 3:_ 4:gggg 5:_ 6:b 7:r
train-C10237,1:pppp 2:_ 3:_ 4:_ 5:_ 6:_ 7:ppp
train-C10238,1:_ 2:yp 3:_ 4:_ 5:_ 6:_ 7:oooo
train-C10239,1:_ 2:_ 3:_ 4:_ 5:y 6:_ 7:_
train-C10240,1:_ 2:o 3:_ 4:ooo 5:_ 6:ggg 7:_
train-C10241,1:_ 2:_ 3:yyy 4:yyy 5:_ 6:_ 7:rbb
train-C10242,1:r 2:oooo 3:_ 4:rrr 5:o 6:ppp 7:yy
train-C10243,1:ppp 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10244,1:oo 2:_ 3:_ 4:_ 5:p 6:bbb 7:yyy
train-C10245,1:_ 2:_ 3:bbb 4:_ 5:r 6:_ 7:_
train-C10246,1:_ 2:rrrr 3:_ 4:rrr 5:pp 6:ogg 7:_
train-C10247,1:_ 2:_ 3:ggg 4:_ 5:yy 6:oo 7:_
train-C10248,1:ppp 2:_ 3:_ 4:_ 5:rrrr 6:_ 7:yoo
train-C10249,1:_ 2:rrr 3:bbb 4:_ 5:_ 6:_ 7:ggg
train-C10250,1:_ 2:_ 3:g 4:rr 5:_ 6:_ 7:_
train-C10252,1:_ 2:_ 3:gggg 4:_ 5:_ 6:_ 7:bbb
train-C10253,1:_ 2:_ 3:_ 4:_ 5:gggg 6:gg 7:oo
train-C10254,1:_ 2:y 3:g 4:_ 5:_ 6:o 7:yyyy
train-C10257,1:oooo 2:rrrr 3:_ 4:bbb 5:_ 6:rrr 7:_
train-C10259,1:p 2:_ 3:_ 4:_ 5:_ 6:rr 7:yyy
train-C10260,1:pgg 2:rrrr 3:_ 4:_ 5:ooo 6:_ 7:_
train-C10261,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10262,1:rro 2:_ 3:_ 4:_ 5:yyy 6:_ 7:_
train-C10264,1:oooo 2:_ 3:y 4:_ 5:_ 6:_ 7:_
train-C10265,1:grr 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-C10266,1:_ 2:_ 3:_ 4:pp 5:_ 6:r 7:yyy
train-C10267,1:ggg 2:_ 3:_ 4:_ 5:_ 6:bbb 7:_
train-C10268,1:_ 2:g 3:_ 4:yyy 5:_ 6:ppp 7:gg
train-C10269,1:_ 2:_ 3:_ 4:_ 5:gg 6:_ 7:_
train-C10270,1:ggg 2:ooo 3:bbb 4:_ 5:_ 6:oo 7:_
