id,final_world_state
train-D11254-3,1:bbb 2:p 3:yyy 4:ggg 5:_ 6:_ 7:y
train-D11254-4,1:bbb 2:py 3:yyy 4:ggg 5:_ 6:_ 7:_
train-D11255-0,1:gg 2:yyy 3:ooo 4:_ 5:rr 6:rrrr 7:pp
train-D11255-1,1:g 2:yyy 3:ooo 4:_ 5:rr 6:rrrr 7:pp
train-D11255-2,1:g 2:y 3:ooo 4:_ 5:rr 6:rrrr 7:pp
train-D11255-3,1:g 2:yrr 3:ooo 4:_ 5:_ 6:rrrr 7:pp
train-D11255-4,1:g 2:bbb 3:ooo 4:_ 5:_ 6:rrrr 7:pp
train-D11256-0,1:y 2:oo 3:rrrr 4:yyyy 5:_ 6:r 7:o
train-D11256-1,1:_ 2:ooy 3:rrrr 4:yyyy 5:_ 6:r 7:o
train-D11256-2,1:_ 2:ooy 3:rrr 4:yyyy 5:_ 6:r 7:o
train-D11256-3,1:_ 2:ooy 3:rrr 4:yyyy 5:_ 6:r 7:_
train-D11256-4,1:_ 2:ooy 3:rrr 4:y 5:_ 6:r 7:_
train-D11258-0,1:_ 2:pp 3:yyy 4:gggg 5:rr 6:_ 7:ggg
train-D11258-1,1:_ 2:p 3:yyy 4:gggg 5:rr 6:_ 7:ggg
train-D11258-2,1:_ 2:prr 3:yyy 4:gggg 5:_ 6:_ 7:ggg
train-D11258-3,1:_ 2:bbb 3:yyy 4:gggg 5:_ 6:_ 7:ggg
train-D11258-4,1:_ 2:bbb 3:_ 4:gggg 5:_ 6:_ 7:ggg
train-D11259-0,1:_ 2:_ 3:oooo 4:_ 5:_ 6:oo 7:ppp
train-D11259-1,1:_ 2:_ 3:_ 4:_ 5:_ 6:oo 7:ppp
train-D11259-2,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ppp
train-D11259-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:p
train-D11259-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D11261-0,1:oo 2:_ 3:rrr 4:oooo 5:pp 6:pp 7:oo
train-D11261-1,1:oo 2:_ 3:rrr 4:oooo 5:_ 6:pp 7:oo
train-D11261-2,1:oo 2:_ 3:rrr 4:_ 5:_ 6:pp 7:oo
train-D11261-3,1:oo 2:_ 3:rrr 4:_ 5:_ 6:p 7:oo
train-D11261-4,1:oo 2:_ 3:rrr 4:_ 5:_ 6:p 7:_
train-D11262-0,1:pp 2:yyy 3:pppp 4:yyy 5:gggg 6:pp 7:y
train-D11262-1,1:pp 2:_ 3:pppp 4:yyy 5:gggg 6:pp 7:y
train-D11262-2,1:pp 2:_ 3:_ 4:yyy 5:gggg 6:pp 7:y
train-D11262-3,1:pp 2:_ 3:_ 4:yyy 5:gggg 6:ppy 7:_
train-D11262-4,1:pp 2:_ 3:_ 4:yyy 5:gggg 6:bbb 7:_
train-D11263-0,1:r 2:gg 3:_ 4:pppp 5:y 6:y 7:rrrr
train-D11263-1,1:r 2:gg 3:_ 4:pppp 5:yy 6:_ 7:rrrr
train-D11263-2,1:ryy 2:gg 3:_ 4:pppp 5:_ 6:_ 7:rrrr
train-D11263-3,1:ryy 2:gg 3:_ 4:_ 5:_ 6:_ 7:rrrr
train-D11263-4,1:bbb 2:gg 3:_ 4:_ 5:_ 6:_ 7:rrrr
train-D11264-0,1:g 2:ooo 3:yy 4:ggg 5:rr 6:yy 7:rrr
train-D11264-1,1:g 2:ooo 3:yy 4:ggg 5:_ 6:yy 7:rrr
train-D11264-2,1:_ 2:ooo 3:yy 4:ggg 5:_ 6:yy 7:rrr
train-D11264-3,1:_ 2:ooo 3:y 4:ggg 5:_ 6:yy 7:rrr
train-D11264-4,1:_ 2:ooo 3:yyy 4:ggg 5:_ 6:_ 7:rrr
train-D11266-0,1:oo 2:_ 3:yyy 4:gggg 5:rrr 6:_ 7:pppp
train-D11266-1,1:oo 2:_ 3:yyy 4:gggg 5:rr 6:_ 7:pppp
train-D11266-2,1:oo 2:_ 3:y 4:gggg 5:rr 6:_ 7:pppp
train-D11266-3,1:oo 2:_ 3:_ 4:gggg 5:rr 6:_ 7:pppp
train-D11266-4,1:oo 2:_ 3:_ 4:gggg 5:r 6:_ 7:pppp
train-D11267-0,1:_ 2:_ 3:gggg 4:_ 5:_ 6:rr 7:gggg
train-D11267-1,1:_ 2:_ 3:gggg 4:_ 5:_ 6:rr 7:_
train-D11267-2,1:_ 2:_ 3:gggg 4:_ 5:_ 6:r 7:_
train-D11267-3,1:_ 2:_ 3:g 4:_ 5:_ 6:r 7:_
train-D11267-4,1:_ 2:_ 3:g 4:_ 5:_ 6:_ 7:_
train-D11268-0,1:_ 2:_ 3:_ 4:o 5:g 6:rrrr 7:gggg
train-D11268-1,1:_ 2:_ 3:_ 4:o 5:g 6:rrrr 7:_
train-D11268-2,1:_ 2:_ 3:_ 4:og 5:_ 6:rrrr 7:_
train-D11268-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:_
train-D11268-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D11269-0,1:o 2:p 3:oooo 4:yy 5:yyy 6:yy 7:yyy
train-D11269-1,1:o 2:pyy 3:oooo 4:_ 5:yyy 6:yy 7:yyy
train-D11269-2,1:o 2:pyy 3:oooo 4:_ 5:yy 6:yy 7:yyy
train-D11269-3,1:_ 2:pyy 3:oooo 4:_ 5:yyo 6:yy 7:yyy
train-D11269-4,1:_ 2:pyy 3:oooo 4:_ 5:bbb 6:yy 7:yyy
train-D11270-0,1:rr 2:o 3:r 4:_ 5:_ 6:yyy 7:_
train-D11270-1,1:rr 2:o 3:_ 4:_ 5:_ 6:yyy 7:_
train-D11270-2,1:_ 2:orr 3:_ 4:_ 5:_ 6:yyy 7:_
train-D11270-3,1:_ 2:orr 3:_ 4:_ 5:_ 6:y 7:_
train-D11270-4,1:_ 2:bbb 3:_ 4:_ 5:_ 6:y 7:_
train-D11272-0,1:gg 2:gggg 3:g 4:y 5:_ 6:g 7:_
train-D11272-1,1:gg 2:gggg 3:g 4:y 5:_ 6:_ 7:_
train-D11272-2,1:gg 2:gggg 3:gy 4:_ 5:_ 6:_ 7:_
train-D11272-3,1:gg 2:gggg 3:g 4:_ 5:_ 6:_ 7:_
train-D11272-4,1:_ 2:gggg 3:ggg 4:_ 5:_ 6:_ 7:_
train-D11273-0,1:gggg 2:yyy 3:rr 4:gggg 5:gg 6:g 7:ooo
train-D11273-1,1:gggg 2:yyy 3:_ 4:gggg 5:gg 6:g 7:ooo
train-D11273-2,1:gggg 2:yy 3:_ 4:gggg 5:gg 6:g 7:ooo
train-D11273-3,1:gggg 2:yy 3:_ 4:gggg 5:g 6:g 7:ooo
train-D11273-4,1:gggg 2:_ 3:_ 4:gggg 5:gyy 6:g 7:ooo
train-D11277-0,1:r 2:rr 3:_ 4:p 5:g 6:_ 7:pppp
train-D11277-1,1:_ 2:rr 3:_ 4:pr 5:g 6:_ 7:pppp
train-D11277-2,1:_ 2:rr 3:_ 4:bb 5:g 6:_ 7:pppp
train-D11277-3,1:_ 2:rr 3:_ 4:bbg 5:_ 6:_ 7:pppp
train-D11277-4,1:_ 2:rr 3:_ 4:bbb 5:_ 6:_ 7:pppp
train-D11278-0,1:_ 2:_ 3:_ 4:ooo 5:yy 6:r 7:_
train-D11278-1,1:_ 2:_ 3:_ 4:oo 5:yy 6:r 7:_
train-D11278-2,1:_ 2:_ 3:_ 4:oo 5:yyr 6:_ 7:_
train-D11278-3,1:_ 2:_ 3:_ 4:o 5:yyr 6:_ 7:_
train-D11278-4,1:_ 2:_ 3:_ 4:o 5:bbb 6:_ 7:_
train-D11280-0,1:_ 2:y 3:_ 4:pp 5:_ 6:y 7:y
train-D11280-1,1:_ 2:y 3:_ 4:_ 5:_ 6:ypp 7:y
train-D11280-2,1:_ 2:_ 3:_ 4:_ 5:_ 6:ypp 7:yy
train-D11280-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:bbb 7:yy
train-D11280-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:b 7:yy
train-D11281-0,1:p 2:r 3:gggg 4:_ 5:y 6:pppp 7:oo
train-D11281-1,1:p 2:r 3:gggg 4:_ 5:y 6:ppp 7:oo
train-D11281-2,1:p 2:r 3:gggg 4:_ 5:y 6:p 7:oo
train-D11281-3,1:p 2:r 3:gggg 4:_ 5:_ 6:py 7:oo
train-D11281-4,1:_ 2:r 3:gggg 4:_ 5:_ 6:pyp 7:oo
train-D11282-0,1:r 2:_ 3:ggg 4:_ 5:oooo 6:pppp 7:ppp
train-D11282-1,1:_ 2:_ 3:ggg 4:_ 5:oooo 6:pppp 7:ppp
train-D11282-2,1:_ 2:_ 3:ggg 4:_ 5:oooo 6:ppp 7:ppp
train-D11282-3,1:_ 2:_ 3:ggg 4:_ 5:oooo 6:pp 7:ppp
train-D11282-4,1:_ 2:_ 3:ggg 4:_ 5:oooo 6:pp 7:pp
train-D11283-0,1:_ 2:_ 3:g 4:_ 5:r 6:yy 7:yy
train-D11283-1,1:_ 2:_ 3:_ 4:_ 5:r 6:yy 7:yyg
train-D11283-2,1:_ 2:_ 3:_ 4:_ 5:r 6:yy 7:bbb
train-D11283-3,1:_ 2:_ 3:_ 4:_ 5:r 6:y 7:bbb
train-D11283-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:y 7:bbb
train-D11284-0,1:_ 2:y 3:pp 4:_ 5:yy 6:gg 7:r
train-D11284-1,1:_ 2:_ 3:ppy 4:_ 5:yy 6:gg 7:r
train-D11284-2,1:_ 2:_ 3:p 4:_ 5:yy 6:gg 7:r
train-D11284-3,1:_ 2:_ 3:pyy 4:_ 5:_ 6:gg 7:r
train-D11284-4,1:_ 2:_ 3:pyy 4:_ 5:_ 6:_ 7:rgg
train-D11290-0,1:oooo 2:_ 3:ppp 4:oooo 5:ggg 6:p 7:_
train-D11290-1,1:oooo 2:_ 3:ppp 4:oooo 5:ggg 6:_ 7:_
train-D11290-2,1:oooo 2:_ 3:ppp 4:_ 5:ggg 6:_ 7:_
train-D11290-3,1:_ 2:_ 3:ppp 4:_ 5:ggg 6:_ 7:_
train-D11290-4,1:_ 2:_ 3:ppp 4:_ 5:g 6:_ 7:_
train-D11293-0,1:ooo 2:_ 3:_ 4:_ 5:yyyy 6:p 7:ooo
train-D11293-1,1:ooo 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:ooo
train-D11293-2,1:ooo 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:o
train-D11293-3,1:o 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:o
train-D11293-4,1:oo 2:_ 3:_ 4:_ 5:yyyy 6:_ 7:_
train-D11294-0,1:_ 2:rr 3:rrr 4:y 5:p 6:yyy 7:_
train-D11294-1,1:_ 2:rr 3:rrr 4:y 5:p 6:y 7:_
train-D11294-2,1:_ 2:_ 3:rrr 4:y 5:p 6:yrr 7:_
train-D11294-3,1:_ 2:_ 3:rrr 4:_ 5:py 6:yrr 7:_
train-D11294-4,1:_ 2:_ 3:rrr 4:_ 5:py 6:yr 7:_
train-D11296-0,1:gg 2:_ 3:ooo 4:g 5:ooo 6:pppp 7:rr
train-D11296-1,1:gg 2:_ 3:ooo 4:_ 5:ooo 6:pppp 7:rr
train-D11296-2,1:gg 2:_ 3:ooo 4:_ 5:ooo 6:_ 7:rr
train-D11296-3,1:gg 2:_ 3:o 4:_ 5:ooo 6:_ 7:rr
train-D11296-4,1:gg 2:_ 3:o 4:_ 5:o 6:_ 7:rr
train-D11299-0,1:o 2:r 3:_ 4:yyy 5:pppp 6:yyyy 7:oooo
train-D11299-1,1:o 2:r 3:_ 4:yyy 5:pp 6:yyyy 7:oooo
train-D11299-2,1:o 2:_ 3:_ 4:yyy 5:ppr 6:yyyy 7:oooo
train-D11299-3,1:o 2:_ 3:_ 4:y 5:ppr 6:yyyy 7:oooo
train-D11299-4,1:_ 2:_ 3:_ 4:yo 5:ppr 6:yyyy 7:oooo
train-D11302-0,1:o 2:_ 3:_ 4:pppp 5:oo 6:yyyy 7:r
train-D11302-1,1:o 2:_ 3:_ 4:pppp 5:_ 6:yyyy 7:roo
train-D11302-2,1:o 2:_ 3:_ 4:pppp 5:_ 6:yyyy 7:bbb
train-D11302-3,1:_ 2:_ 3:_ 4:pppp 5:_ 6:yyyy 7:bbb
train-D11302-4,1:_ 2:_ 3:_ 4:pppp 5:_ 6:yyyy 7:_
train-D11303-0,1:_ 2:_ 3:g 4:gggg 5:pppp 6:_ 7:rrrr
train-D11303-1,1:_ 2:_ 3:g 4:_ 5:pppp 6:_ 7:rrrr
train-D11303-2,1:_ 2:_ 3:g 4:_ 5:pppp 6:_ 7:rr
train-D11303-3,1:_ 2:_ 3:grr 4:_ 5:pppp 6:_ 7:_
train-D11303-4,1:_ 2:_ 3:gr 4:_ 5:pppp 6:_ 7:_
train-D11305-0,1:_ 2:oooo 3:rr 4:o 5:yyyy 6:yy 7:oooo
train-D11305-1,1:_ 2:oooo 3:rro 4:_ 5:yyyy 6:yy 7:oooo
train-D11305-2,1:_ 2:oooo 3:bbb 4:_ 5:yyyy 6:yy 7:oooo
train-D11305-3,1:_ 2:oooo 3:bbb 4:_ 5:yyyy 6:y 7:oooo
train-D11305-4,1:_ 2:oooo 3:_ 4:_ 5:yyyy 6:y 7:oooo
train-D11306-0,1:r 2:gg 3:ooo 4:_ 5:yyyy 6:_ 7:r
train-D11306-1,1:_ 2:gg 3:ooo 4:_ 5:yyyy 6:_ 7:r
train-D11306-2,1:_ 2:gg 3:ooo 4:_ 5:yyyy 6:_ 7:_
train-D11306-3,1:_ 2:g 3:ooo 4:_ 5:yyyy 6:_ 7:_
train-D11306-4,1:_ 2:_ 3:ooo 4:_ 5:yyyy 6:_ 7:_
train-D11309-0,1:_ 2:oo 3:yyy 4:pp 5:ooo 6:_ 7:_
train-D11309-1,1:_ 2:o 3:yyy 4:pp 5:ooo 6:_ 7:_
train-D11309-2,1:_ 2:o 3:yyy 4:pp 5:o 6:_ 7:_
train-D11309-3,1:_ 2:o 3:yy 4:pp 5:o 6:_ 7:_
train-D11309-4,1:_ 2:_ 3:yy 4:pp 5:oo 6:_ 7:_
train-D11311-0,1:p 2:oo 3:pp 4:p 5:yyy 6:y 7:_
train-D11311-1,1:_ 2:oo 3:pp 4:p 5:yyy 6:yp 7:_
train-D11311-2,1:_ 2:oo 3:pp 4:_ 5:yyy 6:yp 7:_
train-D11311-3,1:_ 2:oo 3:pp 4:_ 5:_ 6:yp 7:_
train-D11311-4,1:_ 2:oo 3:pp 4:_ 5:_ 6:bb 7:_
train-D11314-0,1:oooo 2:oooo 3:_ 4:ppp 5:rrr 6:r 7:ppp
train-D11314-1,1:oooo 2:oooo 3:_ 4:ppp 5:_ 6:r 7:ppp
train-D11314-2,1:_ 2:oooo 3:_ 4:ppp 5:_ 6:r 7:ppp
train-D11314-3,1:_ 2:oooo 3:_ 4:ppp 5:_ 6:_ 7:ppp
train-D11314-4,1:_ 2:oooo 3:_ 4:ppp 5:_ 6:_ 7:_
train-D11315-0,1:oooo 2:ooo 3:gggg 4:yyyy 5:_ 6:_ 7:_
train-D11315-1,1:oooo 2:o 3:gggg 4:yyyy 5:_ 6:_ 7:_
train-D11315-2,1:oooo 2:_ 3:gggg 4:yyyy 5:_ 6:_ 7:_
train-D11315-3,1:oooo 2:_ 3:_ 4:yyyy 5:_ 6:_ 7:_
train-D11315-4,1:oooo 2:_ 3:_ 4:yy 5:_ 6:_ 7:_
train-D11317-0,1:ggg 2:oo 3:p 4:rr 5:_ 6:yyy 7:rr
train-D11317-1,1:g 2:oo 3:p 4:rr 5:_ 6:yyy 7:rr
train-D11317-2,1:grr 2:oo 3:p 4:rr 5:_ 6:yyy 7:_
train-D11317-3,1:grr 2:oo 3:_ 4:rrp 5:_ 6:yyy 7:_
train-D11317-4,1:grr 2:oo 3:_ 4:r 5:_ 6:yyy 7:_
train-D11318-0,1:_ 2:gggg 3:y 4:yyyy 5:gggg 6:_ 7:p
train-D11318-1,1:_ 2:gggg 3:yp 4:yyyy 5:gggg 6:_ 7:_
train-D11318-2,1:_ 2:gggg 3:yp 4:_ 5:gggg 6:_ 7:_
train-D11318-3,1:_ 2:gggg 3:_ 4:_ 5:gggg 6:_ 7:_
train-D11318-4,1:_ 2:gg 3:_ 4:_ 5:gggg 6:_ 7:_
train-D11320-0,1:ooo 2:_ 3:o 4:ppp 5:yyy 6:pppp 7:o
train-D11320-1,1:ooo 2:_ 3:o 4:ppp 5:yyy 6:ppp 7:o
train-D11320-2,1:ooo 2:_ 3:o 4:ppp 5:yyy 6:p 7:o
train-D11320-3,1:ooo 2:_ 3:o 4:ppp 5:yyy 6:po 7:_
train-D11320-4,1:ooo 2:_ 3:o 4:ppp 5:yyy 6:p 7:_
train-D11322-0,1:g 2:_ 3:pppp 4:g 5:oo 6:oo 7:oo
train-D11322-1,1:gg 2:_ 3:pppp 4:_ 5:oo 6:oo 7:oo
train-D11322-2,1:_ 2:_ 3:pppp 4:_ 5:oo 6:oo 7:oo
train-D11322-3,1:_ 2:_ 3:pppp 4:_ 5:oo 6:oo 7:_
train-D11322-4,1:_ 2:_ 3:pp 4:_ 5:oo 6:oo 7:_
train-D11323-0,1:gggg 2:_ 3:yyy 4:ooo 5:pp 6:o 7:_
train-D11323-1,1:gggg 2:_ 3:yyy 4:ooo 5:_ 6:opp 7:_
train-D11323-2,1:g 2:_ 3:yyy 4:ooo 5:_ 6:opp 7:_
train-D11323-3,1:g 2:_ 3:yyy 4:ooo 5:_ 6:bbb 7:_
train-D11323-4,1:g 2:_ 3:_ 4:ooo 5:_ 6:bbb 7:_
train-D11324-0,1:rrr 2:rrrr 3:_ 4:pp 5:_ 6:o 7:_
train-D11324-1,1:rrr 2:rrrr 3:_ 4:ppo 5:_ 6:_ 7:_
train-D11324-2,1:rrr 2:r 3:_ 4:ppo 5:_ 6:_ 7:_
train-D11324-3,1:rrr 2:_ 3:_ 4:ppo 5:_ 6:_ 7:_
train-D11324-4,1:rrr 2:_ 3:_ 4:bbb 5:_ 6:_ 7:_
train-D11328-0,1:_ 2:gggg 3:ppp 4:ooo 5:y 6:_ 7:ggg
train-D11328-1,1:_ 2:gggg 3:ppp 4:ooo 5:y 6:_ 7:_
train-D11328-2,1:_ 2:gggg 3:ppp 4:_ 5:y 6:_ 7:_
train-D11328-3,1:_ 2:gggg 3:ppp 4:_ 5:_ 6:_ 7:_
train-D11328-4,1:_ 2:gg 3:ppp 4:_ 5:_ 6:_ 7:_
train-D11330-0,1:_ 2:g 3:rrr 4:rr 5:ppp 6:g 7:yyyy
train-D11330-1,1:_ 2:g 3:rrr 4:rr 5:ppp 6:g 7:yy
train-D11330-2,1:_ 2:g 3:rrr 4:r 5:ppp 6:g 7:yy
train-D11330-3,1:_ 2:g 3:rrr 4:r 5:ppp 6:g 7:_
train-D11330-4,1:_ 2:g 3:rrr 4:_ 5:ppp 6:g 7:_
train-D11334-0,1:_ 2:_ 3:gg 4:_ 5:yy 6:_ 7:_
train-D11334-1,1:_ 2:_ 3:g 4:_ 5:yy 6:_ 7:_
train-D11334-2,1:_ 2:_ 3:_ 4:_ 5:yyg 6:_ 7:_
train-D11334-3,1:_ 2:_ 3:_ 4:_ 5:bbb 6:_ 7:_
train-D11334-4,1:_ 2:_ 3:_ 4:_ 5:bb 6:_ 7:_
train-D11336-0,1:_ 2:oo 3:yy 4:p 5:ppp 6:yyy 7:_
train-D11336-1,1:_ 2:oop 3:yy 4:_ 5:ppp 6:yyy 7:_
train-D11336-2,1:_ 2:oo 3:yy 4:_ 5:ppp 6:yyy 7:_
train-D11336-3,1:_ 2:o 3:yy 4:_ 5:ppp 6:yyy 7:_
train-D11336-4,1:_ 2:_ 3:yy 4:_ 5:ppp 6:yyy 7:_
train-D11337-0,1:r 2:_ 3:_ 4:ooo 5:y 6:gg 7:_
train-D11337-1,1:r 2:_ 3:_ 4:ooo 5:_ 6:ggy 7:_
train-D11337-2,1:_ 2:_ 3:_ 4:ooo 5:_ 6:ggy 7:_
train-D11337-3,1:_ 2:_ 3:_ 4:ooo 5:_ 6:bbb 7:_
train-D11337-4,1:_ 2:_ 3:_ 4:ooo 5:_ 6:bb 7:_
train-D11338-0,1:rrr 2:ooo 3:yy 4:rrrr 5:yyyy 6:gg 7:r
train-D11338-1,1:rrr 2:ooo 3:yy 4:rrrr 5:yyyy 6:gg 7:_
train-D11338-2,1:rrr 2:ooo 3:yy 4:rrrr 5:yyyy 6:_ 7:_
train-D11338-3,1:rrr 2:ooo 3:yy 4:rrr 5:yyyy 6:_ 7:_
train-D11338-4,1:rrr 2:o 3:yy 4:rrr 5:yyyy 6:_ 7:_
train-D11341-0,1:y 2:p 3:y 4:rrrr 5:oo 6:_ 7:gggg
train-D11341-1,1:y 2:poo 3:y 4:rrrr 5:_ 6:_ 7:gggg
train-D11341-2,1:y 2:bbb 3:y 4:rrrr 5:_ 6:_ 7:gggg
train-D11341-3,1:yy 2:bbb 3:_ 4:rrrr 5:_ 6:_ 7:gggg
train-D11341-4,1:yy 2:bbb 3:_ 4:rrrr 5:_ 6:_ 7:g
train-D11342-0,1:oo 2:_ 3:r 4:_ 5:yyy 6:yyy 7:_
train-D11342-1,1:_ 2:_ 3:r 4:_ 5:yyy 6:yyy 7:_
train-D11342-2,1:_ 2:_ 3:r 4:_ 5:yy 6:yyy 7:_
train-D11342-3,1:_ 2:_ 3:r 4:_ 5:_ 6:yyy 7:_
train-D11342-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:yyy 7:_
train-D11344-0,1:yy 2:o 3:_ 4:p 5:y 6:o 7:yyy
train-D11344-1,1:yy 2:_ 3:_ 4:po 5:y 6:o 7:yyy
train-D11344-2,1:yy 2:_ 3:_ 4:po 5:y 6:_ 7:yyy
train-D11344-3,1:yy 2:_ 3:_ 4:bb 5:y 6:_ 7:yyy
train-D11344-4,1:yy 2:_ 3:_ 4:bb 5:_ 6:_ 7:yyy
train-D11345-0,1:o 2:o 3:_ 4:yy 5:o 6:g 7:gggg
train-D11345-1,1:oo 2:_ 3:_ 4:yy 5:o 6:g 7:gggg
train-D11345-2,1:o 2:_ 3:_ 4:yy 5:o 6:g 7:gggg
train-D11345-3,1:o 2:_ 3:_ 4:yy 5:_ 6:go 7:gggg
train-D11345-4,1:o 2:_ 3:_ 4:yy 5:_ 6:bb 7:gggg
train-D11347-0,1:g 2:yyy 3:o 4:pp 5:_ 6:oo 7:_
train-D11347-1,1:go 2:yyy 3:_ 4:pp 5:_ 6:oo 7:_
train-D11347-2,1:go 2:y 3:_ 4:pp 5:_ 6:oo 7:_
train-D11347-3,1:go 2:_ 3:_ 4:ppy 5:_ 6:oo 7:_
train-D11347-4,1:go 2:_ 3:_ 4:pp 5:_ 6:oo 7:_
train-D11349-0,1:pp 2:pppp 3:p 4:ooo 5:ggg 6:_ 7:yy
train-D11349-1,1:pp 2:p 3:p 4:ooo 5:ggg 6:_ 7:yy
train-D11349-2,1:_ 2:ppp 3:p 4:ooo 5:ggg 6:_ 7:yy
train-D11349-3,1:_ 2:_ 3:p 4:ooo 5:ggg 6:_ 7:yy
train-D11349-4,1:_ 2:_ 3:_ 4:ooo 5:ggg 6:_ 7:yyp
train-D11352-0,1:p 2:oooo 3:_ 4:pppp 5:ooo 6:_ 7:_
train-D11352-1,1:p 2:oooo 3:_ 4:pppp 5:_ 6:_ 7:_
train-D11352-2,1:p 2:_ 3:_ 4:pppp 5:_ 6:_ 7:_
train-D11352-3,1:_ 2:_ 3:_ 4:pppp 5:_ 6:_ 7:_
train-D11352-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:_
train-D11354-0,1:p 2:ppp 3:_ 4:_ 5:ppp 6:g 7:_
train-D11354-1,1:_ 2:ppp 3:_ 4:_ 5:ppp 6:gp 7:_
train-D11354-2,1:_ 2:ppp 3:_ 4:_ 5:p 6:gp 7:_
train-D11354-3,1:_ 2:ppp 3:_ 4:_ 5:p 6:bb 7:_
train-D11354-4,1:_ 2:ppp 3:_ 4:_ 5:_ 6:bb 7:_
train-D11358-0,1:_ 2:ggg 3:_ 4:gg 5:rrr 6:ooo 7:ooo
train-D11358-1,1:_ 2:ggg 3:_ 4:gg 5:rrr 6:_ 7:ooo
train-D11358-2,1:_ 2:_ 3:_ 4:gg 5:rrr 6:_ 7:ooo
train-D11358-3,1:_ 2:_ 3:_ 4:gg 5:_ 6:_ 7:ooo
train-D11358-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ooo
train-D11359-0,1:yyyy 2:gg 3:pppp 4:p 5:rrr 6:pppp 7:pp
train-D11359-1,1:yyyy 2:gg 3:pppp 4:p 5:rrr 6:_ 7:pp
train-D11359-2,1:yyyy 2:_ 3:pppp 4:pgg 5:rrr 6:_ 7:pp
train-D11359-3,1:_ 2:_ 3:pppp 4:pgg 5:rrr 6:_ 7:pp
train-D11359-4,1:_ 2:_ 3:pppp 4:bbb 5:rrr 6:_ 7:pp
train-D11360-0,1:oooo 2:_ 3:ggg 4:y 5:_ 6:rrrr 7:ggg
train-D11360-1,1:oooo 2:_ 3:_ 4:y 5:_ 6:rrrr 7:ggg
train-D11360-2,1:_ 2:_ 3:_ 4:y 5:_ 6:rrrr 7:ggg
train-D11360-3,1:_ 2:_ 3:_ 4:_ 5:_ 6:rrrr 7:ggg
train-D11360-4,1:_ 2:_ 3:_ 4:_ 5:_ 6:_ 7:ggg
train-D11361-0,1:ooo 2:rr 3:yyy 4:ggg 5:oooo 6:p 7:p
train-D11361-1,1:o 2:rr 3:yyy 4:ggg 5:oooo 6:p 7:p
train-D11361-2,1:op 2:rr 3:yyy 4:ggg 5:oooo 6:_ 7:p
train-D11361-3,1:opp 2:rr 3:yyy 4:ggg 5:oooo 6:_ 7:_
train-D11361-4,1:bbb 2:rr 3:yyy 4:ggg 5:oooo 6:_ 7:_
train-D11362-0,1:yyy 2:ppp 3:yyy 4:p 5:gggg 6:_ 7:yyyy
train-D11362-1,1:yyy 2:ppp 3:yyy 4:p 5:gggg 6:_ 7:_
train-D11362-2,1:yyy 2:ppp 3:yyy 4:_ 5:gggg 6:_ 7:_
train-D11362-3,1:yyy 2:pp 3:yyy 4:_ 5:gggg 6:_ 7:_
train-D11362-4,1:yyy 2:pp 3:y 4:_ 5:gggg 6:_ 7:_
train-D11377-0,1:pppp 2:gg 3:oooo 4:_ 5:gggg 6:rrrr 7:_
train-D11377-1,1:pppp 2:gg 3:oooo 4:_ 5:g 6:rrrr 7:_
train-D11377-2,1:pppp 2:ggg 3:oooo 4:_ 5:_ 6:rrrr 7:_
train-D11377-3,1:ppp 2:ggg 3:oooo 4:_ 5:_ 6:rrrr 7:_
train-D11377-4,1:ppp 2:ggg 3:oooo 4:_ 5:_ 6:r 7:_
train-D11378-0,1:ppp 2:_ 3:pppp 4:ppp 5:_ 6:pppp 7:_
train-D11378-1,1:ppp 2:_ 3:pppp 4:_ 5:_ 6:pppp 7:_
train-D11378-2,1:ppp 2:_ 3:pp 4:_ 5:_ 6:pppp 7:_
train-D11378-3,1:ppp 2:_ 3:pp 4:_ 5:_ 6:pp 7:_
train-D11378-4,1:ppp 2:_ 3:pp 4:_ 5:_ 6:_ 7:_
train-D11381-0,1:_ 2:yyy 3:_ 4:_ 5:y 6:gg 7:yyyy
train-D11381-1,1:_ 2:yy 3:_ 4:_ 5:y 6:gg 7:yyyy
train-D11381-2,1:_ 2:yy 3:_ 4:_ 5:y 6:_ 7:yyyy
train-D11381-3,1:_ 2:yy 3:_ 4:_ 5:_ 6:_ 7:yyyy
train-D11381-4,1:_ 2:yy 3:_ 4:_ 5:_ 6:_ 7:_
train-D11382-0,1:ooo 2:o 3:ppp 4:pp 5:_ 6:_ 7:oo
